Wavelength,AG3R1_2,AG3R1_3,AG3R1_4,AZ3R1_1,AZ3R1_2,AZ3R1_3,AZ3R1_4,T3R1_1,T3R1_2,T3R1_3,DK3R1_1,DK3R1_2,DK3R1_3,DK3R1_4,CR3R1_1,CR3R1_2,CR3R1_3,CR3R1_4,CF3R1_1,CF3R1_2,CF3R1_3,DQ3R1_1,DQ3R1_2,DQ3R1_3,DQ3R1_4,DJ3R1_1,DJ3R1_2,DJ3R1_3,DT3R2_1,DT3R2_2,DT3R2_3,DY3R1_1,DY3R1_2,DY3R1_3,AY3R1_1,AY3R1_2,ED3R1_1,ED3R1_2,T3R1_5,T3R1_6,EH3R1_1,EH3R1_2,EJ3R1_1,EJ3R1_2,EJ3R1_3,EJ3R1_4,EI3R3_1,EI3R3_2,A3R5_1,EH3R1_1,EH3R1_2,EH3R1_3,EH3R1_4,EI3R2_1,EI3R2_2,EI3R2_3,DF3R1_1,DF3R1_2,DF3R1_3,AS3R1_1,AS3R1_2,AS3R1_3,CM3R1_1,CM3R1_2,EI3R13_1,EI3R13_2,EO3R1_1,EO3R1_2,EO3R1_3,EO3R1_4
647.063354,4.1847521,2.904198222,4.004278778,6.556564111,11.19694933,9.6253423,9.2306978,16.15546811,11.2706621,12.014181,3.5224254,2.967747111,0.337705889,1.5470232,10.51655655,8.3473808,9.961645778,7.1688101,15.01600733,16.07146967,14.37344122,12.0038736,11.06109064,8.3113541,7.237634,10.92804444,14.3036849,14.33453989,10.34239289,8.949315727,9.1978593,9.933809778,5.829194091,6.2977056,8.4000257,9.182892889,3.838805,4.279882889,11.71519378,14.76330844,12.643984,14.12746356,7.703430222,5.524043444,5.516540778,4.017439667,10.19901991,10.0234961,14.289769,11.3853733,10.528818,11.0536477,8.996972,13.1009301,9.731457875,7.180483,9.060555778,6.892675455,9.4960687,11.486556,10.37519844,10.76257467,8.588849778,9.724831556,10.39848855,9.154160182,8.267475545,6.508063182,5.177814778,2.741305667
647.397583,4.1951852,2.905746333,3.999957,6.549330111,11.187503,9.6406738,9.2231902,16.17883111,11.3027973,12.0357883,3.5608195,3.003474667,0.372251667,1.5904617,10.49155764,8.3227719,9.935931,7.134285,15.04139967,16.11564322,14.40557556,12.0320496,11.09550255,8.3326924,7.2876284,10.85920678,14.2491671,14.27506333,10.32667989,8.935882273,9.1824512,9.908498667,5.810685182,6.2510972,8.4534358,9.215883111,3.8332773,4.269889,11.726952,14.782717,12.6398939,14.11036578,7.683917333,5.498846556,5.486907,3.963100444,10.16087473,9.9838935,14.31243144,11.389785,10.53388,11.0429991,8.9921461,13.0463137,9.713584375,7.138474667,9.057897111,6.895662545,9.5005125,11.452208,10.35117833,10.73465367,8.631956333,9.759462,10.38959009,9.161861273,8.264879182,6.477723182,5.185683,2.712079667
647.731689,4.1902662,2.901294556,3.992492222,6.508086,11.15003978,9.6225734,9.1763568,16.19449033,11.3119949,12.0693212,3.5115721,2.946336222,0.324998889,1.5550693,10.48389091,8.3345381,9.930552,7.1164846,15.06135833,16.13394733,14.43108567,12.032643,11.11472327,8.329205,7.2804067,10.86335144,14.2374601,14.26904967,10.32851889,8.900258273,9.1555319,9.938255111,5.841856818,6.2752659,8.4641235,9.209400667,3.8252119,4.254478667,11.73858411,14.790268,12.6536289,14.10694611,7.653165,5.445143444,5.407564889,3.895016667,10.174504,9.9861556,14.30560756,11.3924034,10.54137155,11.0304745,8.9986254,13.0377182,9.701795375,7.123907111,9.040225556,6.894932091,9.4880692,11.46536356,10.37759056,10.76108867,8.638042333,9.772419667,10.44140964,9.206404,8.283032545,6.500183364,5.185615111,2.723961667
648.065796,4.1968049,2.904942778,3.991827333,6.499491556,11.13278133,9.6215042,9.1675274,16.16596933,11.267466,12.0376881,3.5408383,2.978430556,0.348526,1.5977905,10.48857255,8.3414518,9.930875556,7.1258708,15.01423778,16.09183878,14.41210811,12.0412414,11.10878745,8.3308961,7.2972496,10.83589578,14.2420496,14.26055967,10.32458767,8.904815727,9.1616731,9.913881778,5.823309182,6.2628194,8.4479139,9.269037333,3.8668374,4.305582,11.76969856,14.81202744,12.6309324,14.08892644,7.629239778,5.434685556,5.363786778,3.860885333,10.17674845,9.9895148,14.34033244,11.376559,10.51714618,11.0195536,8.9841854,13.0325249,9.708151625,7.118110778,9.055639,6.886482273,9.4779721,11.43150844,10.35348233,10.73497189,8.603812556,9.736797333,10.45260927,9.213214636,8.292606545,6.506180455,5.195916,2.705533333
648.399902,4.1973101,2.901793778,3.984833778,6.484162,11.121327,9.6106806,9.1466686,16.155518,11.2605632,12.0244019,3.5212382,2.974520444,0.334331889,1.5892508,10.49581618,8.353821,9.921669444,7.1313155,15.03150444,16.13443733,14.43230522,12.0252443,11.11550364,8.3264779,7.3022196,10.81945478,14.2467471,14.26880511,10.329808,8.919327545,9.1855983,9.916061556,5.816832727,6.2545285,8.4377824,9.268555889,3.884345,4.306896889,11.77695656,14.82766533,12.575224,14.01605278,7.616827111,5.407284,5.335706444,3.821492778,10.18476373,10.0017302,14.358114,11.3657446,10.48981036,11.0010913,8.9715117,13.0138174,9.704531375,7.097199889,9.044144111,6.886543636,9.4730591,11.42544233,10.34198044,10.71200222,8.580462556,9.738831333,10.44224618,9.178623818,8.283300182,6.484237091,5.180812444,2.682847667
648.733948,4.1975803,2.899183889,3.973695333,6.469353889,11.10841111,9.5980723,9.138369,16.117407,11.2555365,12.0064622,3.5246761,2.973590444,0.327156222,1.5827602,10.481744,8.332398,9.893016444,7.0891239,15.04317056,16.17613733,14.46144333,12.0077388,11.08935927,8.2881363,7.2764859,10.83952044,14.2567354,14.280029,10.33290644,8.934690909,9.1892351,9.901555,5.789410273,6.2048101,8.42414,9.293960556,3.8990965,4.319497889,11.77715233,14.80593078,12.5772098,14.02981711,7.614195889,5.397923222,5.297096667,3.802857667,10.19590491,10.0032713,14.35797822,11.3765187,10.51164773,11.023731,8.9754789,13.025721,9.6969115,7.099749222,9.052222778,6.896716727,9.477756,11.42369544,10.33521322,10.70816744,8.625374,9.747564333,10.48108718,9.207647545,8.301105273,6.489180545,5.194604778,2.679502333
649.067932,4.1877119,2.886404111,3.959510222,6.478795,11.10952922,9.604001,9.1341833,16.08223144,11.2363731,11.9839721,3.530599,2.996938,0.329485111,1.5988332,10.49264227,8.3457666,9.887329778,7.0995429,15.06105189,16.19056744,14.45806578,12.0438349,11.12764255,8.32151,7.3057387,10.85467589,14.2749177,14.31800389,10.33893756,8.914390455,9.1977422,9.832521778,5.718620727,6.1228602,8.4166317,9.314829778,3.8794908,4.293445333,11.77264156,14.81943189,12.6090705,14.05775856,7.553422667,5.369353222,5.242955222,3.752971778,10.212059,10.0257211,14.32583044,11.3622837,10.49490782,11.0228943,8.9697761,12.9666743,9.63951775,7.027846889,9.056355889,6.896153545,9.4774087,11.42901644,10.33542011,10.69940544,8.689677111,9.807929444,10.51155455,9.229084727,8.302870091,6.493668364,5.179722778,2.673646222
649.401917,4.187009,2.878418444,3.953715444,6.480032,11.10893667,9.5945718,9.1356656,16.09777589,11.2515398,11.9900891,3.5335173,2.986608556,0.310094778,1.589181,10.48644591,8.3324492,9.887105333,7.0939299,15.06421233,16.21514556,14.46666067,11.9999152,11.07801773,8.2641105,7.244662,10.90327211,14.3200686,14.36616322,10.38400467,8.944173909,9.2294187,9.737427778,5.634042091,6.0461987,8.3928112,9.289472333,3.8948481,4.311273444,11.79119867,14.834365,12.646763,14.08403156,7.551195222,5.379472,5.227280778,3.730291667,10.21065518,10.0180469,14.29111978,11.3784817,10.50433091,11.0199687,8.9683814,12.9069196,9.56730825,6.943895556,9.104144222,6.949742909,9.5193625,11.39806378,10.30635844,10.66504844,8.709482,9.820079667,10.52058109,9.228297545,8.277385818,6.464295727,5.150182889,2.629314778
649.735718,4.1823972,2.872673111,3.944329444,6.499666778,11.12043989,9.6274432,9.1433574,16.06456622,11.2063547,11.9506185,3.476859,2.946647222,0.255510444,1.534102,10.498157,8.3400149,9.891182667,7.1306221,15.05403233,16.22843311,14.45833056,11.978765,11.05435318,8.2302939,7.2107291,10.911967,14.3376581,14.36761467,10.39833633,8.95934,9.2611364,9.760007333,5.651066636,6.0880897,8.392916,9.273679111,3.8997363,4.313597667,11.75149389,14.802406,12.7049558,14.12182078,7.514520556,5.324768111,5.165331222,3.682114889,10.22862482,10.0343075,14.24588222,11.3987924,10.51076591,11.0546397,8.9776902,12.8760767,9.553418125,6.909359333,9.095578889,6.949619727,9.5257613,11.40933444,10.30338411,10.66611022,8.717299556,9.835616444,10.54212009,9.217061182,8.261877909,6.438543636,5.123034111,2.595784222
650.06958,4.174786,2.864230222,3.938453333,6.520453333,11.13346556,9.6575729,9.1595324,16.07294233,11.2139162,11.9547859,3.4884273,2.960147333,0.261414778,1.5486001,10.50407773,8.343668,9.893950556,7.1404322,14.99433767,16.20653933,14.41442533,11.9691724,11.03356909,8.1935965,7.1720534,10.90828267,14.3232802,14.34741333,10.41823567,8.967880182,9.2696152,9.75105,5.648576455,6.0694035,8.429118,9.248407333,3.9016277,4.307197778,11.75551289,14.80785533,12.6401268,14.06465111,7.521115,5.308638222,5.156859222,3.667834222,10.21138855,10.0186339,14.23579533,11.3565283,10.48144927,11.0357991,8.9558731,12.7910324,9.480757375,6.836192778,9.096991222,6.949232091,9.5158487,11.39368522,10.29166644,10.66542267,8.748005667,9.874320556,10.56929227,9.225382182,8.288799364,6.462940091,5.115661111,2.592544222
650.403442,4.1743892,2.857246667,3.927835667,6.511089,11.12103978,9.6611075,9.1570485,16.070948,11.2293444,11.9612779,3.4723558,2.952790889,0.243864333,1.5460147,10.50753445,8.3423025,9.900630556,7.1354386,14.99652444,16.24082444,14.43125033,11.9705442,11.03475245,8.1759801,7.1685487,10.92278678,14.3416524,14.34957422,10.38878611,8.956786545,9.2480433,9.778738444,5.674474182,6.0676557,8.436378,9.200348,3.9374786,4.358521333,11.76802878,14.81871822,12.6170094,14.06127222,7.520661889,5.290997778,5.139791333,3.643456444,10.20642827,10.0115079,14.26058356,11.3375858,10.44406245,11.0126534,8.9233917,12.7465031,9.457481375,6.802658556,9.112606,6.947448273,9.5177255,11.38796967,10.29387644,10.66982578,8.756788889,9.902643,10.55491427,9.210350909,8.259200909,6.425657636,5.075411556,2.547916778
650.737122,4.1877664,2.868067556,3.932068444,6.530420111,11.12461478,9.6689741,9.1679275,16.06737333,11.2257989,11.9474392,3.4782518,2.953601111,0.246264,1.5526957,10.50679436,8.3320895,9.889901778,7.1428665,14.97840522,16.23521356,14.45573744,12.0185067,11.07278973,8.2500219,7.1973934,10.93561211,14.3870482,14.38208867,10.37675311,8.952223273,9.2492922,9.777966889,5.656881273,6.0577983,8.4519304,9.204364556,3.9233738,4.338767889,11.78642711,14.832536,12.6485155,14.06725289,7.535295333,5.305583,5.119943778,3.636269778,10.23588345,10.0278057,14.23000633,11.3411854,10.44610927,11.012058,8.9051712,12.7118166,9.42133925,6.741665667,9.131511,6.956132455,9.546327,11.38834711,10.30927178,10.67816911,8.748904556,9.896071333,10.55134945,9.217830182,8.296872818,6.460426,5.092354222,2.586259667
651.070801,4.194121,2.873512444,3.929455444,6.560164222,11.15153622,9.6994914,9.1818918,16.09216122,11.2439716,11.9565679,3.4373547,2.912344556,0.204690889,1.4988225,10.50427736,8.3368104,9.909676222,7.1203653,14.992879,16.25637522,14.48391944,11.9903864,11.056929,8.233677,7.1605705,10.96656844,14.4497848,14.42218767,10.40577411,8.983037,9.2737527,9.844878778,5.672648,6.1004865,8.4591428,9.211307333,3.9408085,4.335723889,11.81967511,14.87855344,12.6369427,14.08399567,7.488106111,5.217450333,5.036530111,3.550733111,10.24780027,10.0267078,14.24535922,11.3219222,10.42886918,10.9994665,8.8932712,12.6878848,9.3920495,6.717535667,9.153754111,6.969663182,9.5608743,11.419849,10.33262278,10.69339478,8.809217222,9.961396222,10.51796236,9.181533545,8.269756182,6.408317364,5.029334333,2.531820111
651.40448,4.1942261,2.878668889,3.921442444,6.534149889,11.12753256,9.6782726,9.1637489,16.14776633,11.3127773,12.028814,3.4440746,2.905353667,0.187528556,1.4890863,10.49646209,8.3248565,9.886874778,7.1029648,14.97182778,16.27121356,14.49710344,12.000555,11.060833,8.2320502,7.1318187,10.954503,14.4485491,14.42858267,10.42690944,9.005735636,9.2869453,9.870943667,5.660481091,6.100694,8.4449508,9.187089111,3.9391564,4.319846667,11.80765522,14.90640644,12.6236005,14.07872722,7.462778333,5.174397778,4.994734222,3.488312889,10.22320664,10.00405,14.257489,11.327209,10.44497609,11.0099279,8.9039618,12.6771839,9.3705645,6.675160778,9.176811889,6.999477091,9.5845212,11.43548578,10.35836467,10.71278522,8.748825111,9.910899222,10.50953255,9.156981182,8.261521273,6.389814273,4.997049111,2.513177556
651.738098,4.1994706,2.880080111,3.919476111,6.537568889,11.14957856,9.6924701,9.1706491,16.13909556,11.348846,12.0555514,3.4102409,2.872945778,0.170282444,1.4669313,10.53540982,8.3559446,9.934602,7.1158034,14.97156644,16.25920778,14.48075978,12.005042,11.08568218,8.2438011,7.1710532,10.91943289,14.415637,14.39852878,10.41013522,8.980276727,9.2551715,9.885409778,5.649666091,6.0769368,8.4125948,9.176360111,3.9164554,4.281343333,11.84913211,14.94219144,12.5809426,14.06416033,7.442430444,5.129894556,4.941639222,3.433506222,10.18599191,9.9654783,14.29339222,11.2877578,10.41621655,10.9698589,8.8828809,12.6320981,9.343322875,6.630672,9.193904333,7.012933,9.5954482,11.46059589,10.41380711,10.75600689,8.779356667,9.954272333,10.52522045,9.150845636,8.232405,6.323197273,4.954004889,2.454657333
652.071655,4.1983187,2.877541556,3.909425444,6.539644,11.16557456,9.7029527,9.1743534,16.15785211,11.3790164,12.0747225,3.3508768,2.815780556,0.108954778,1.4141885,10.52110855,8.3596371,9.947172,7.1278481,14.9865,16.27213278,14.47804911,11.9939786,11.10443809,8.2632176,7.1503911,10.909586,14.424556,14.41101633,10.44723489,9.002411636,9.2844686,9.933586667,5.649947182,6.0816829,8.4148091,9.167898222,3.8988903,4.256404444,11.86605467,14.94914867,12.5677876,14.04421233,7.443034444,5.129425889,4.916740556,3.416968333,10.18736036,9.9578455,14.30599678,11.267963,10.39169191,10.956282,8.8680635,12.5823772,9.286719375,6.569659889,9.235914,7.038928273,9.611522,11.50193311,10.46179333,10.79847511,8.800420444,9.970286778,10.52035809,9.127892182,8.226747,6.309746636,4.918032889,2.409089444
652.405212,4.1809149,2.870219333,3.889499111,6.556706556,11.17062578,9.7143709,9.1974366,16.15936033,11.3966043,12.0775426,3.3342996,2.794679444,0.073377222,1.3906023,10.55625073,8.3841946,9.972750111,7.1574685,15.01692,16.25686522,14.48520889,12.0104672,11.12437364,8.25485,7.1435492,10.89570022,14.4301702,14.40409644,10.43672689,8.979271,9.2590863,9.923053667,5.657202455,6.0939775,8.3774253,9.165898333,3.8815577,4.245225,11.87042533,14.95528378,12.5784963,14.04870189,7.419810222,5.118013333,4.869688,3.365737667,10.27039473,10.0310493,14.32620056,11.2926456,10.41157109,10.9839865,8.8886944,12.5292043,9.239569375,6.514248667,9.192542,7.002225727,9.5752354,11.463958,10.42395622,10.74268044,8.768397778,9.934750778,10.51927982,9.103701909,8.237984091,6.301189364,4.912333111,2.355722556
652.738708,4.1778344,2.858787222,3.885208667,6.573678222,11.18242567,9.7304943,9.2196516,16.18100978,11.4388208,12.1023006,3.3584528,2.801226333,0.079252778,1.4183443,10.56603564,8.4037812,9.981382333,7.1624107,15.04707767,16.26471067,14.51458722,12.02091,11.11782509,8.2653922,7.1478057,10.89416411,14.44305,14.38400011,10.412984,8.955734818,9.2266356,9.89129,5.604542455,6.0275496,8.3390344,9.180690667,3.8588753,4.234789444,11.898017,14.98757189,12.5760146,14.04582167,7.383005444,5.050517889,4.805338111,3.274312111,10.28196273,10.0298178,14.35063167,11.2476868,10.36203145,10.9384207,8.8511879,12.5519909,9.23957075,6.502771333,9.169288778,6.980083364,9.5412427,11.484006,10.45072811,10.77915633,8.767045333,9.943799667,10.52254618,9.104173182,8.296091273,6.368633182,4.938279111,2.375666778
653.072144,4.195522,2.866079333,3.888082889,6.561497889,11.16951456,9.7215706,9.2098618,16.18649467,11.455957,12.1129726,3.3413507,2.773939333,0.070061,1.3895611,10.54805164,8.3781605,9.963346111,7.1176213,15.02127178,16.231488,14.47185989,12.0051461,11.10708227,8.2490501,7.1199419,10.86973311,14.4582219,14.37915333,10.42270933,8.956993273,9.237154,9.893132889,5.615497727,6.0324559,8.3623257,9.149073556,3.8324849,4.219548111,11.90064211,14.98755656,12.5759597,14.04225878,7.363732889,5.028843778,4.780329778,3.237335111,10.26792836,9.9995998,14.34925333,11.2679828,10.368073,10.9671768,8.869041,12.5029905,9.19400025,6.446587222,9.163366,6.975176636,9.523737,11.47348111,10.43147856,10.75930233,8.710027222,9.883030111,10.51060755,9.090123273,8.270525455,6.357501182,4.914179444,2.347147444
653.405579,4.2019716,2.869089667,3.887123,6.576383556,11.19219333,9.736931,9.2189013,16.20321522,11.4830697,12.1214353,3.3512679,2.769435889,0.054067444,1.3736688,10.54703655,8.4005801,9.965857,7.1303009,14.95804689,16.17514622,14.39807478,12.0190201,11.11528491,8.2572649,7.1309049,10.90616278,14.5282866,14.434208,10.44156089,8.966455182,9.2796255,9.919745333,5.622933091,6.0400673,8.412594,9.148355778,3.811061,4.180197444,11.91111644,15.01005411,12.5731791,14.02434167,7.347867889,4.990002556,4.723876111,3.162038556,10.28168482,9.9945625,14.35399,11.2614359,10.36746618,10.9688354,8.8678729,12.5069398,9.201894375,6.443662667,9.165923778,6.978000273,9.5253239,11.430551,10.39313333,10.72776544,8.711066111,9.840946444,10.53841927,9.125001818,8.248861727,6.341845545,4.877647667,2.304769667
653.738892,4.1978325,2.854162667,3.870564667,6.580201222,11.17640089,9.734161,9.2165872,16.21769589,11.4937314,12.1424657,3.3448209,2.760792667,0.033897444,1.3505742,10.61850327,8.4457023,10.02149678,7.1882277,14.94394589,16.14307767,14.378703,11.9977463,11.06824491,8.2318074,7.0896553,10.92726522,14.5714997,14.44360011,10.444067,8.962011182,9.2764382,9.931293667,5.627001273,6.0248718,8.4065765,9.153371444,3.835556,4.191377333,11.897816,15.01580656,12.5515038,14.00461378,7.335611778,4.967508778,4.690891333,3.109233111,10.26202282,9.9972369,14.31508211,11.2241401,10.322254,10.9272157,8.8233473,12.5396125,9.220404375,6.456986222,9.191029444,7.011782909,9.5634807,11.41030044,10.38648756,10.69824744,8.719965,9.864199889,10.53098955,9.121327,8.222675636,6.294039273,4.837316889,2.257208
654.072144,4.1887428,2.83862,3.853575778,6.577091556,11.17258178,9.7361735,9.200629,16.23589533,11.5297877,12.1669612,3.2995935,2.737463889,0.008753222,1.3284972,10.63767218,8.4553443,10.04746967,7.1999997,14.94923856,16.14545322,14.38606656,11.9918236,11.06290791,8.225839,7.0725226,10.90183322,14.5776582,14.41204989,10.47826489,8.977210636,9.2948842,9.923585667,5.599543636,5.9960238,8.3874461,9.160481778,3.8231653,4.172473667,11.85176733,14.98755911,12.57658,14.02527722,7.322989889,4.920836556,4.653969444,3.042719,10.21658,9.9519985,14.33131656,11.2526018,10.35101945,10.9688835,8.8589724,12.5461162,9.197769875,6.445522111,9.194634,7.011754,9.5747574,11.36323,10.32962611,10.65290378,8.738945889,9.880040556,10.53348236,9.105167364,8.230628455,6.305605545,4.845396,2.256974556
654.405457,4.1852659,2.832454444,3.844076556,6.579058667,11.18985633,9.7403863,9.1947682,16.22414467,11.5098239,12.1578439,3.3080524,2.731399556,0.002252222,1.3263977,10.66294009,8.4760037,10.06037833,7.2199278,14.928615,16.09447689,14.33710511,11.9409023,10.98599991,8.1565785,7.0090082,10.93234922,14.5964633,14.43217856,10.48367444,8.979885182,9.2850621,9.960316667,5.625358,6.0347553,8.3212067,9.14706,3.8245344,4.171367,11.87946856,14.991122,12.5761044,14.02917789,7.264919556,4.852787333,4.570014778,2.974110556,10.22669818,9.9692637,14.27485367,11.2636793,10.37892236,10.9736264,8.8797238,12.6232274,9.245192375,6.501750778,9.202062556,6.994994909,9.5638807,11.40172156,10.37775989,10.67806633,8.724522,9.853818444,10.52671536,9.092507091,8.188759636,6.281549,4.800283444,2.236326778
654.738708,4.1777632,2.817897444,3.829754444,6.60887,11.20587089,9.7559457,9.2106438,16.26411378,11.5656771,12.1974468,3.3197558,2.739449222,-0.001806667,1.3112986,10.68270464,8.4710064,10.07738278,7.2332835,14.95490011,16.10863356,14.34261978,11.9458597,10.99978218,8.1785345,6.9977997,10.95363533,14.6436135,14.46835878,10.46413722,8.971466182,9.2647824,9.900984,5.559383273,5.971863,8.3368159,9.140754222,3.8455729,4.196699556,11.88407389,14.98932178,12.5435147,14.02965422,7.274698889,4.868880889,4.602693889,2.988430111,10.24938236,9.9893829,14.27789456,11.2463257,10.37261391,10.9595064,8.8719683,12.5540816,9.209303125,6.449768,9.223321222,6.984712,9.5731548,11.350312,10.31430778,10.613204,8.771137,9.913412444,10.49249827,9.056194364,8.207802909,6.279093727,4.804357889,2.220627
655.071838,4.1770809,2.817157556,3.826279,6.636875556,11.24092878,9.7739792,9.2339795,16.28738956,11.6052732,12.2365794,3.3285116,2.749541889,0.019840667,1.3224413,10.68451027,8.4760118,10.08590378,7.2269744,14.97876578,16.14920611,14.33300244,11.9998773,11.05000918,8.2208066,7.0108432,10.95191589,14.634051,14.45874544,10.49806144,8.998880091,9.2959888,9.905845111,5.563267636,5.9580674,8.3093159,9.083761111,3.7885518,4.142720889,11.87656478,14.97925111,12.5852113,14.09107144,7.315685889,4.882179889,4.646773,2.985328444,10.26512773,10.0026622,14.25248978,11.2535545,10.37686127,10.9911546,8.8675378,12.5403987,9.185785125,6.423348,9.255881667,7.014014545,9.6054382,11.34306844,10.29112822,10.58458489,8.781367333,9.921431778,10.49736655,9.066659273,8.192730909,6.273298091,4.789138222,2.209088889
655.404907,4.1820582,2.817952444,3.823847444,6.675528111,11.26861567,9.791914,9.2589058,16.332182,11.6529164,12.2842792,3.3411088,2.741846333,0.008539222,1.3246239,10.68793782,8.4565273,10.09317411,7.2187638,14.96542589,16.168163,14.34421256,11.9873949,11.03410118,8.1951957,6.9739587,10.96907844,14.6469674,14.46000978,10.522101,9.021695455,9.315505,9.905143,5.580963,5.9786884,8.3123057,9.061435778,3.7822178,4.145581111,11.85964022,14.96055011,12.6158147,14.11232044,7.276398222,4.855228556,4.587091889,2.941096667,10.257066,9.9888888,14.24267011,11.2461963,10.36629418,10.9764406,8.8708052,12.533896,9.176193,6.433719111,9.274228667,7.042745545,9.6339759,11.34302589,10.289734,10.59131989,8.763933222,9.865551889,10.49182091,9.066652909,8.203225273,6.275265909,4.805473444,2.205683667
655.738037,4.1944536,2.821786778,3.833857333,6.690670889,11.28970789,9.8039258,9.2690849,16.33525044,11.6515182,12.2896027,3.3333341,2.741717,0.005744444,1.3210941,10.70168455,8.4920603,10.12827722,7.2613192,14.94855578,16.14695189,14.30659411,11.9979879,11.05002845,8.1946883,6.98735,10.95435022,14.6559985,14.45471144,10.52016556,9.022407455,9.3097585,9.898811444,5.560893727,5.9896615,8.2886826,9.057042667,3.7885455,4.147070333,11.86344822,14.95652633,12.6126416,14.118783,7.266814889,4.828545111,4.585930556,2.904746667,10.26509464,10.0006817,14.217314,11.214605,10.33079945,10.9469734,8.8431275,12.4956894,9.13493275,6.384161778,9.303316222,7.059280545,9.6578368,11.36131311,10.30176678,10.61745778,8.707111111,9.848553,10.44552509,9.027828091,8.172299455,6.264552182,4.788394667,2.217622222
656.071106,4.2066426,2.832827222,3.843997778,6.674226333,11.27197656,9.7930429,9.2429842,16.35788244,11.6633487,12.3024986,3.3562696,2.771115,0.022892222,1.3448359,10.70193564,8.4798419,10.12600978,7.2662672,14.97388722,16.16588356,14.32465156,11.9405091,10.99188282,8.1313162,6.9346914,10.92577722,14.6324123,14.42001544,10.49483689,9.022885,9.2923009,9.944626,5.617252818,6.0654388,8.2949807,9.076920889,3.8137463,4.179406222,11.87955433,14.94437822,12.5872929,14.10637144,7.262404,4.808033444,4.600688667,2.905500778,10.23678727,9.9761212,14.21143133,11.205896,10.31946591,10.9269907,8.8399114,12.5130727,9.12805375,6.407712111,9.285542667,7.037327091,9.6476616,11.36015622,10.29259233,10.59557444,8.632036778,9.802458111,10.43644618,9.015023727,8.183141818,6.283045182,4.808656222,2.236277556
656.404053,4.2113275,2.842904111,3.841548889,6.653824778,11.23854878,9.7760542,9.203644,16.35733489,11.6629313,12.3026773,3.328106,2.762051,0.005508556,1.3335925,10.69964209,8.4838447,10.115222,7.2705821,14.96052089,16.16391789,14.332256,11.9811691,11.02729209,8.1665465,6.9696948,10.89357,14.5942135,14.37820467,10.44283689,8.981391364,9.261945,10.04056889,5.696238182,6.1233824,8.3424337,9.065520222,3.8007848,4.162337444,11.90803533,14.945692,12.571987,14.09554189,7.257102333,4.819640556,4.643301,2.939320111,10.23008127,9.9701279,14.22753122,11.194881,10.30924764,10.9205783,8.8277394,12.4947586,9.131746,6.428513889,9.245377111,7.003532545,9.6173045,11.36657456,10.28783544,10.57995222,8.600605556,9.756181444,10.41309809,9.006237636,8.191737182,6.280488818,4.831283333,2.231104889
656.737,4.2246657,2.846680556,3.839237,6.636858,11.22606978,9.7614241,9.1725446,16.39649156,11.6814932,12.3474362,3.3710058,2.809679111,0.066317111,1.3913665,10.73076318,8.5162115,10.144127,7.2844057,14.98502544,16.18853522,14.35064711,11.9938273,11.038895,8.2024906,7.0050813,10.91245289,14.5758771,14.36433244,10.43928444,8.969388636,9.2383214,10.073022,5.759910636,6.166316,8.3411926,9.078823444,3.8260633,4.203300556,11.89751111,14.92198,12.5414152,14.09403511,7.293240778,4.881272222,4.721207667,2.999659667,10.22758636,9.9689643,14.20468522,11.1924796,10.30218936,10.9107717,8.826228,12.5137234,9.139542875,6.454710778,9.246918556,7.007159364,9.6053273,11.36492767,10.29838244,10.59270933,8.582386444,9.743581556,10.3969,9.014543364,8.225339364,6.342830273,4.893006222,2.304219556
657.069946,4.2431818,2.861650556,3.846633,6.610848333,11.18626367,9.7277601,9.1343638,16.39179289,11.6822788,12.3363288,3.4069702,2.840676222,0.091298,1.4396767,10.68791618,8.4817739,10.10850256,7.2413642,15.033997,16.23524911,14.402705,12.0265078,11.06029082,8.2349647,7.0443957,10.89838967,14.5651017,14.36149956,10.43293889,8.974848455,9.2400455,10.06334478,5.739904818,6.1743788,8.3256638,9.119962111,3.8331825,4.219768111,11.88324044,14.90366233,12.5626714,14.09439289,7.271054556,4.885448111,4.72319,3.009917778,10.25371827,10.0071141,14.21374489,11.226425,10.33458273,10.9382281,8.8564409,12.5524809,9.181206,6.493516556,9.264893889,7.023306545,9.637286,11.38078256,10.30814311,10.59574267,8.589543889,9.741692333,10.39685127,9.041493273,8.230319364,6.348314091,4.921149111,2.333478222
657.40271,4.264956,2.879915889,3.867337111,6.646956667,11.22405867,9.7538648,9.1590601,16.40650578,11.6887147,12.3577838,3.4179064,2.867235222,0.110078778,1.4493999,10.72290873,8.5060748,10.12683611,7.2648091,15.066846,16.27240167,14.441934,12.0604899,11.107969,8.2864072,7.0827991,10.87766011,14.5360987,14.33185978,10.41109933,8.962687273,9.2207267,10.08857411,5.770018818,6.2416155,8.2581016,9.157752556,3.8200655,4.205980222,11.84773433,14.870947,12.5584666,14.08692667,7.320654,4.969255111,4.812229222,3.10642,10.24174882,9.9797041,14.211835,11.2392278,10.353103,10.9468655,8.8851542,12.5532133,9.1797885,6.503010889,9.256040333,7.029688818,9.6295323,11.39515756,10.31998833,10.620639,8.581564556,9.691328667,10.41614282,9.059981636,8.313042273,6.423619,4.998658556,2.420495
